,year,geoid,state,hispanic_pct,poverty,poverty_mcare,population,median_house_value,blk_pct,white_pct,native_pct,asian_pct,no_grad,no_grad_mcare,median_household_income,owner_occupied,median_age,age_pct_0_14,age_pct_15_44,age_pct_45_65,age_pct_65_plus
204,2003,34,,0.13569082629028195,0.08532857783534373,0.0788414203028754,8440594.222222222,191466.66666666666,0.1357223346512169,0.7229079246787549,0.002307178906380503,0.05898788870832014,0.21178278490639416,0.3407209323397056,56683.22222222222,0.6580219002060492,36.87777777777778,0.2077503014944846,0.42861355399531287,0.23139371399452546,0.13224243051567713
167,2003,35,,0.4237447669845067,0.1839664973360129,0.12841098902275205,1835247.5555555555,112811.11111111111,0.01923232128392682,0.6714576373329568,0.09512764965395043,0.01092312965503235,0.23439716359637178,0.3435588121215067,35089.555555555555,0.6993754085104517,34.7,0.22836940814390413,0.42824226077716465,0.2256385242438852,0.11774980683504602
157,2003,36,,0.15246927804628338,0.145090873091771,0.11384818339926255,19026172.444444444,165577.77777777778,0.15850132760179966,0.6785058348763671,0.004234146230057977,0.05649803658865937,0.23426128626572057,0.3476017269275348,44708.555555555555,0.5329121829599358,36.099999999999994,0.20485670113085594,0.43830361644277605,0.22750671239361747,0.12933297003275052
160,2003,37,,0.04962706873086441,0.1259119529141625,0.12997176039083747,8160023.222222222,112233.33333333333,0.21533683684579555,0.7193217073938363,0.012246181844317526,0.014683663845191462,0.23568189329111952,0.4030401016870543,39837.88888888889,0.6921458233594602,35.44444444444444,0.2051561913380482,0.4461747598585031,0.22788624689345882,0.12078280190998991
159,2003,38,,0.012960246948345642,0.1190631711487548,0.11253410260920954,641925.0,77722.22222222222,0.006467408093018034,0.9218098627648561,0.049302101061569445,0.005913794825192894,0.16688826229968473,0.4086805032703675,35774.666666666664,0.6650967815244027,36.24444444444445,0.20005586617297777,0.4326928040908634,0.2202167793053996,0.14703455043075925
163,2003,39,,0.01990804423909764,0.10934949308713662,0.08184626683791692,11370775.333333334,107122.22222222222,0.11491424452277653,0.8485177048540851,0.0021290754982847618,0.012058684549325311,0.21113112741359827,0.3293399891121752,41643.555555555555,0.6915282822512816,36.388888888888886,0.20970557059400136,0.42610189034110246,0.23105671111599768,0.13313582794889844
177,2003,40,,0.054574527483681044,0.14909477398032595,0.11026618618802743,3468367.222222222,73822.22222222222,0.0753740694689979,0.7608220050365612,0.07774404310989352,0.013825788487001615,0.22362609887672968,0.3425083368253749,34340.11111111111,0.6835495542029444,35.544444444444444,0.2118006220386797,0.42986873752555643,0.22606311393221187,0.13226752650355197
178,2003,41,,0.08325625213645428,0.11833412624874409,0.07674423349293837,3455399.888888889,162333.33333333334,0.01639859152302862,0.8652620425360016,0.013525553079799173,0.030204181424709115,0.19068659908644647,0.24423565528086122,41817.88888888889,0.6425788781157294,36.45555555555555,0.20298961430632423,0.42770643958289994,0.24083133370307497,0.1284726124077008
161,2003,42,,0.03371614819728788,0.1110252578557979,0.09065641445302314,12307225.333333334,103144.44444444444,0.10017938132620292,0.8518917183335719,0.001476610326395837,0.01853877198143054,0.21737713602022618,0.3563148518089809,41176.11111111111,0.713241433057784,38.17777777777778,0.19543020711108858,0.4134801313771949,0.2352135048869427,0.1558761566247738
179,2003,44,,0.08967929185879288,0.11902205897883829,0.10428155685458138,1049325.888888889,149744.44444444444,0.04583293800091685,0.8476269710171258,0.004817157813119235,0.023120389147844922,0.23459509244171983,0.4148991497097688,43587.666666666664,0.6040849565542779,36.91111111111112,0.19569491997534047,0.43436823213636416,0.22511316585834962,0.14482368202994578
194,2003,45,,0.02555887835346449,0.14298126671741507,0.13664359862876982,4056995.888888889,98622.22222222222,0.2939336098309028,0.6721209626150686,0.0033871003415971404,0.009318912854226261,0.24754305667043164,0.4107545911805376,37803.11111111111,0.7199998862751311,35.599999999999994,0.20819749300924104,0.43632063333657406,0.23337502479451594,0.12210684885966899
170,2003,46,,0.01563885348846931,0.13221376045551264,0.11167790140781045,759473.8888888889,83577.77777777778,0.006569743647950385,0.8849811947046001,0.08264303091306521,0.006122296610078956,0.18460319693893515,0.32994791930885514,36342.666666666664,0.6823692844932674,35.75555555555556,0.21690791496072082,0.4229700533708205,0.21685597406929855,0.1432660575991601
183,2003,47,,0.02346959230883103,0.13773152509955872,0.13335682644978145,5741468.555555556,96944.44444444444,0.1640714454091508,0.8009290658914732,0.002649021681308804,0.01033787098188626,0.24659864253833566,0.4519026225479923,37091.444444444445,0.6990243595222059,36.05555555555556,0.2041726770316136,0.4363853692821959,0.2351792916640825,0.12426266202210799
166,2003,48,,0.3242279633117491,0.1552340104995739,0.1270758514267657,21181511.333333332,86544.44444444444,0.11528030261387448,0.710706650377849,0.005611199946298096,0.027753433009759396,0.26427792154322627,0.3746307171230239,40846.11111111111,0.6390016878837,32.37777777777777,0.235315871553209,0.4602916521335436,0.20483867859914348,0.09955379771410393
198,2003,49,,0.09307204222889205,0.09513022782227773,0.059300670888023675,2279685.3333333335,152988.88888888888,0.008169074152289941,0.8928704000259499,0.013156532214754567,0.016989632087332465,0.16372569514263743,0.19686763487085024,46827.77777777778,0.7157756418807183,27.255555555555556,0.26607421355251343,0.4754260144011995,0.1729593638305109,0.08554040821577612
172,2003,50,,0.009546314215188884,0.09609660083699158,0.0849212995259013,610114.4444444445,121400.0,0.005335210263001285,0.9669356877335069,0.0038399902331291125,0.008826956436016185,0.16376516007269218,0.2945666568914389,42014.666666666664,0.7069243319080526,38.022222222222226,0.19464647069233773,0.4240558666351737,0.25282642975682934,0.12847123291565932
184,2003,51,,0.048792143173424715,0.09647480164080127,0.094297882683366,7149983.333333333,138922.22222222222,0.19631690514602293,0.7215103247279936,0.0029886648317355383,0.03812818406731969,0.20167412302460666,0.3625884133031699,48192.444444444445,0.6821122151897797,35.81111111111111,0.2043079909401611,0.4496441095757797,0.23348665638474111,0.11256124309931811
185,2003,53,,0.07730386411483,0.10756107542450061,0.07580156309064587,5957635.888888889,180444.44444444444,0.03248182098965601,0.8165599650076792,0.01564197241634764,0.055906525568235166,0.17125005494514495,0.22537647108327707,46954.666666666664,0.6467043648072761,35.46666666666667,0.21119113943313864,0.44401822978208355,0.23187076283904068,0.11291986794573718
195,2003,54,,0.0072363901559263505,0.17869910788345683,0.11756676630560851,1808683.888888889,74866.66666666667,0.03179288286169327,0.9495772617263741,0.0019570342473751922,0.005340161966287009,0.2566347640070915,0.43959668954711095,30547.11111111111,0.7508078893548706,39.06666666666666,0.1812341135508828,0.41039965062472095,0.25499217094911075,0.15337406487528546
186,2003,55,,0.037453210987049505,0.08938095112452166,0.07518515509975733,5389868.888888889,118188.88888888889,0.0570573648867244,0.8879476489465259,0.0087797818291848,0.017001653567071683,0.1846170414319318,0.32104975881507225,44655.22222222222,0.685840348007169,36.2,0.20785572244302566,0.43444170247287445,0.22661650489477786,0.131086070189322
187,2003,56,,0.0654459852637143,0.11225011424140366,0.08631311703932461,497133.8888888889,104022.22222222222,0.007721940676168996,0.9201147877279765,0.022537234820130578,0.0058004641496192996,0.16189766768658886,0.24709571448335754,39458.444444444445,0.6998382821701248,36.25555555555556,0.20817246127238287,0.4303307466383592,0.24415172833096316,0.11734506375829475
199,2003,72,,0.9878614670561221,0.47897970354967323,0.4384536325061348,3823221.0,78666.66666666667,0.07875953525322286,0.7988947139746528,0.0033396592157456124,0.0021985760825029687,0.3473729562446243,0.691761003725166,14880.333333333334,0.7296509573364223,32.455555555555556,0.2346315707660413,0.43536996797236704,0.21599338458281575,0.11400507667877591
240,2004,01,,0.020735999200109823,0.16333545644458616,0.14459271607569615,4509186.666666667,94033.33333333333,0.2603313599377873,0.708448856209217,0.005014927444419651,0.008055547794769692,0.2641898481890934,0.4139826152926471,36495.333333333336,0.7189389776543527,36.266666666666666,0.20637862289158274,0.42372066902357713,0.23793780501953474,0.13196290306530536
259,2004,02,,0.046842735967648895,0.09469711347943464,0.06104033276441485,645668.6666666666,169900.0,0.035444946331603326,0.6902604116830343,0.1491177747277559,0.042262439912970094,0.1556547551098561,0.2946537288958568,55925.666666666664,0.6291942926417183,32.5,0.24137115456921088,0.4619445530017543,0.23547912457830358,0.06120516785073126
258,2004,04,,0.26752936284316275,0.14186446522050097,0.08405532626197172,5528709.666666667,153666.66666666666,0.0326219472419274,0.7619368058725952,0.04822988289104627,0.020064284742090262,0.23544362380068148,0.23231969978203468,43804.0,0.6812021860789347,34.4,0.22351144168854367,0.4302463511222609,0.2165733807817272,0.12966882640746827
253,2004,05,,0.03970529224002603,0.16470400558248036,0.13414431025891935,2728314.3333333335,80933.33333333333,0.15607493282328574,0.7950700820902314,0.006699658394537734,0.008697240320649169,0.25863461754543415,0.4067730119326496,34302.0,0.6877516789761474,36.300000000000004,0.20832022102688574,0.4164127241156099,0.23522379819705241,0.14004325666045198
255,2004,06,,0.33613077463449453,0.13881114315348989,0.08199760885384948,34683941.0,300733.3333333333,0.0652088855653507,0.6013317466905871,0.009159352814775154,0.11384239939183609,0.26140299389488514,0.2836175627808239,51792.666666666664,0.5725410171109938,33.73333333333333,0.22492222891619895,0.4519660253922386,0.2158836127448225,0.10722813294673988
254,2004,08,,0.17978667545389973,0.10136312080783165,0.0780487083435241,4481911.0,189100.0,0.03842624201112207,0.830887851794338,0.010024241438481204,0.02338361076276491,0.1794025932046679,0.22124562487201763,50209.333333333336,0.6760377639801067,34.699999999999996,0.21091204226232718,0.4568060892649189,0.23354505406974999,0.09873681440300393
252,2004,09,,0.1014788698667836,0.08155102741323975,0.06954375951090508,3435205.6666666665,209866.66666666666,0.09215014892202363,0.8106355852548548,0.0026661389642040102,0.027322991450519214,0.19846278562990674,0.2917223704169782,58530.333333333336,0.67700561338241,37.93333333333333,0.2029447164388134,0.41490463079999973,0.24481864940778206,0.1373320033534048
220,2004,10,,0.05402073071503264,0.0965191426818753,0.07661984391913461,810344.0,165266.66666666666,0.19638389343576682,0.7391806180470281,0.0033221153248177812,0.023512089023265497,0.21251594056477932,0.2975378553288743,50793.333333333336,0.7271602497589895,36.6,0.20369530971180608,0.42812528449454,0.23577239396288374,0.13240701183077017
241,2004,11,,0.08060525293669538,0.195726642653131,0.15832002143463147,577517.0,251633.33333333334,0.5839850274835107,0.32474161617395536,0.0028873647636775,0.027579751145427978,0.2282375139221556,0.33926752325483706,45591.0,0.42203027167182167,34.86666666666667,0.16779854328859423,0.48480850839249817,0.22653729158847272,0.12085565673043487
232,2004,12,,0.1804317706984098,0.12733794158804987,0.09414574552865114,16729058.666666666,140766.66666666666,0.14863345453481838,0.7752908578170876,0.00323914699303717,0.018747734554003827,0.24001265822840714,0.2678597868457769,41696.0,0.6996108006429758,39.03333333333334,0.18773699276639375,0.4025070449182933,0.2364680987644062,0.17328786355090672
233,2004,13,,0.06124305878039601,0.13659619700898923,0.13188839800675342,8623524.333333334,127500.0,0.2902556470833556,0.6408744010605966,0.0026106122178982,0.023537143288154958,0.24483042093340646,0.38749193266272536,44777.333333333336,0.6750236093461336,33.766666666666666,0.22169025039838894,0.4590936669006113,0.2220210192162252,0.09719506348477465
248,2004,15,,0.07706816995636623,0.10272521471074436,0.07522455726383226,1234438.3333333333,355633.3333333333,0.020177580641059987,0.2515778800025958,0.0029296375949388292,0.40566862697733375,0.172030258593209,0.315483738890666,54767.0,0.5703901348704393,36.63333333333333,0.19794961561805133,0.4287613755821058,0.23789711373655778,0.1353918950632851
242,2004,16,,0.08588693246717456,0.12334503534572254,0.0831604939367932,1360159.6666666667,126433.33333333333,0.004827676087478537,0.9135236219430626,0.01318952044646641,0.009863702967785805,0.19599933192442576,0.24810530788679286,40442.333333333336,0.7200746876762157,33.46666666666667,0.23178817446412756,0.4300906567646927,0.22378263852691263,0.11433853024426711
234,2004,17,,0.13096751364313,0.11267899569107541,0.08532948696974985,12541209.666666666,154000.0,0.14965574716083807,0.7294797240336724,0.0022694816772318546,0.036784763282461025,0.21948590871659038,0.3133288352902197,49467.333333333336,0.6795612231174823,35.1,0.21450759247409357,0.4383487938985107,0.2261833135740788,0.12096030005331694
249,2004,18,,0.040409027459629855,0.10725167629020164,0.07805265560125586,6167813.0,102933.33333333333,0.08477333182116432,0.868990416114605,0.00249560075850217,0.010974538465199026,0.2218279529894276,0.31378310882062105,43533.0,0.7146064200812239,35.6,0.21264190878418884,0.43037798798470384,0.23242634726091538,0.12455375597019192
226,2004,19,,0.03245194908247537,0.09879382326415777,0.07792637052662547,2943842.6666666665,93600.0,0.022159416383253805,0.9350088719390447,0.003100145031458529,0.013615621720714968,0.18276966384882587,0.2632185891479729,42330.0,0.7252861718837208,37.03333333333333,0.20230767074272352,0.4150270778841089,0.23419440117616608,0.14847085019700154
221,2004,20,,0.07603530008981134,0.10668987101391691,0.08093645939203627,2718223.6666666665,95166.66666666667,0.05709173701694415,0.8596885618930218,0.008910146061163367,0.018834877123993603,0.185327258469596,0.2356519764492865,43214.0,0.6932997188785914,35.43333333333334,0.21540358001959783,0.42690531743279597,0.2260945641556569,0.13159653839194926
243,2004,21,,0.017807886977362717,0.16359212541904808,0.13838018802826532,4111846.0,95500.0,0.07382831760293317,0.8971492453647715,0.0020634458761730036,0.008268912241829492,0.2644628464084209,0.45808931455389895,36180.333333333336,0.7057359163869382,36.36666666666667,0.20154544060634594,0.4318042643414433,0.24042732448947243,0.12622297056273832
216,2004,22,,0.02710916286540711,0.19233208667025495,0.1567651669773639,4449832.666666667,97100.0,0.3228051769919769,0.6392974243851767,0.005682678996430293,0.01295181853465458,0.267196991478769,0.40690186292345426,35766.333333333336,0.680184938521251,34.5,0.21892293544749108,0.43575059626529705,0.22784058931103016,0.11748587897618172
244,2004,23,,0.009109001723914918,0.1148889787955825,0.10079368951497221,1288742.0,123166.66666666667,0.007449123942649648,0.9639029186162936,0.005391962552155456,0.007900081909870169,0.18773146657270356,0.2824758398149508,40340.333333333336,0.7199653108278641,39.53333333333333,0.18554406551534097,0.4051016814638489,0.26350060886826526,0.14585364415254484
208,2004,24,,0.05064254974733475,0.08390495414335164,0.08377547343593413,5410130.0,206133.33333333334,0.282097367266076,0.6298820607461296,0.002851514688162863,0.04297149133045783,0.19625331067634186,0.31010088726601664,58403.666666666664,0.683437905398479,36.43333333333333,0.2094156905642158,0.4335039417220538,0.24243289679321556,0.11464747092051482
214,2004,25,,0.07282330599858673,0.09589300602432847,0.0902720389337463,6403123.333333333,243000.0,0.05650117615592052,0.8395348187480058,0.002232448859268184,0.0409835132097005,0.1931981595118147,0.2713707753947257,55166.666666666664,0.6279780640790941,37.166666666666664,0.19296383143029905,0.4344996682369193,0.23769397581091267,0.1348425245218689
227,2004,26,,0.03521135847342386,0.11841864166827976,0.08305634194846766,9972032.0,126233.33333333333,0.14143366843076677,0.7999634235087522,0.005658275533089095,0.019657633114391147,0.20625422326563256,0.31595614388362614,46011.333333333336,0.7405650038990585,36.233333333333334,0.21120035188191089,0.4256684558608548,0.2384599105883102,0.12467128166892406
210,2004,27,,0.03285223002970188,0.0862771936700145,0.08240039511951172,5009179.666666667,150600.0,0.03769192547493983,0.8886923339584317,0.010946701036008302,0.0312197544494596,0.16356686390459216,0.27641077930153923,50409.666666666664,0.7465338496201742,35.93333333333333,0.21053403245996719,0.43573496286330843,0.23188585597632128,0.12184514870040312
223,2004,28,,0.016283435620696292,0.20421805453490507,0.17895411705646605,2870518.6666666665,78066.66666666667,0.36565521492307856,0.6091475805102082,0.004194107609481273,0.00717748132855064,0.28345080130778366,0.4297226742876717,33152.0,0.7172433819826334,34.199999999999996,0.22207139012837687,0.4319848768291701,0.22383914669981764,0.12210458634263537
228,2004,29,,0.0245648584827674,0.12387133486009205,0.09772051021362431,5698268.0,104766.66666666667,0.1121749187220983,0.8455017295346977,0.004321491903631728,0.012149847979353368,0.21834463483946198,0.33818230668679244,40624.333333333336,0.7028749543184273,36.5,0.20712592904581717,0.4226686076814136,0.2352257713686822,0.13497969190408707
225,2004,30,,0.022721202308445987,0.14636416408741174,0.09106335932601294,920215.6666666666,120366.66666666667,0.003830777728009056,0.9023209619279263,0.06199745355007957,0.005673926285495771,0.17158785535091683,0.24918970276596888,36379.0,0.6902586974672572,38.0,0.19968789445791135,0.40757702585581423,0.25638219828796,0.1363528813983144
217,2004,31,,0.06261571663533996,0.10392979074210247,0.08349736671463569,1731550.0,98566.66666666667,0.04039659298392707,0.8929098136868934,0.00861819889311822,0.013881073459836293,0.1793184303367068,0.2482287672463581,42165.0,0.6758646160407494,35.5,0.2134337689111032,0.4255340075143141,0.22616317909552974,0.134869044479053
257,2004,32,,0.21544583243590587,0.10685437271028998,0.07356813733026178,2180759.0,186433.33333333334,0.07008850520105751,0.7510688476666907,0.01280804299249188,0.050708606773965686,0.2400252068196699,0.242382712969707,48249.0,0.6082234625625151,35.1,0.21735367077470244,0.4368746293509617,0.23522219801727026,0.1105495018570656
245,2004,33,,0.01961265764187925,0.06945505740270504,0.07294270238647298,1262330.3333333333,173200.0,0.008479279339625658,0.9562267080790017,0.002412411377153874,0.014924562746978981,0.17123288579613738,0.25042542961767306,53989.0,0.7078943537121555,37.93333333333334,0.20006456707963904,0.42385055277502964,0.25344483866059253,0.12264004148473873
256,2004,34,,0.14152825976895447,0.08601050821843026,0.07987499428569463,8493082.666666666,232800.0,0.1357685002070749,0.7177014134261165,0.002288499110770096,0.06280725475628667,0.21614197834295146,0.3195775234203529,59757.666666666664,0.661370102922493,37.233333333333334,0.20518153489459665,0.42316178601809784,0.23950977699400497,0.1321469020933006
219,2004,35,,0.42970967760699663,0.18312129897443322,0.12898634148639707,1867650.6666666667,122233.33333333333,0.01993761087225163,0.679329158295006,0.09464230798850594,0.011598951274131566,0.24180822702106122,0.3270386181142495,37002.666666666664,0.6985235876604138,34.9,0.2243084425680321,0.4236798379441613,0.23209889409900972,0.11991282538879684
209,2004,36,,0.1551825030351567,0.14343340649696656,0.11499177586135845,19125603.333333332,199333.33333333334,0.1578066381430103,0.6766032457661324,0.004011564519089202,0.05936016853553663,0.23769140421688748,0.329108628332424,47339.666666666664,0.5390114020014508,36.5,0.20103590151283868,0.43345284059677214,0.23555335091511262,0.12995790697527657
212,2004,37,,0.05472087226098937,0.1320916013839242,0.1253458708743719,8381443.666666667,120100.0,0.2142854676672684,0.7156914772132987,0.012003266882464022,0.01580286650925226,0.24213867270712522,0.37807708269664647,41145.666666666664,0.6892433556222782,35.73333333333333,0.2046436998913467,0.4395720335888022,0.23421367623823086,0.12157059028162027
211,2004,38,,0.01463284299390021,0.11992415201847968,0.11494002145270159,641375.0,84366.66666666667,0.0072066465774035275,0.9180891958934475,0.050338567276891455,0.006511238103731905,0.170372516573416,0.3829915187965884,38116.0,0.6630121589086984,36.333333333333336,0.19578890029408128,0.42915284391382347,0.22818693087789296,0.14687132491420232
215,2004,39,,0.021475154901464,0.11609964651633646,0.08275861817328108,11406046.0,113966.66666666667,0.1155009555227845,0.8463838979402459,0.002073706182412089,0.012811063874221713,0.21385459863914344,0.3102748650717479,43018.666666666664,0.6923631273813085,36.76666666666667,0.2064870251930956,0.42021601476961906,0.23950004736297045,0.13379691267431484
229,2004,40,,0.05979893512331915,0.1527986998724356,0.10852770845024647,3503793.6666666665,80066.66666666667,0.07486508439513972,0.759024951473631,0.07486794677182346,0.014371199499421903,0.2265951991333234,0.3180582560324117,36220.333333333336,0.6824540881008828,35.63333333333333,0.2106087689234489,0.42501242832591574,0.23184496765770427,0.13253383509293112
230,2004,41,,0.08883225061158828,0.12275705685489724,0.07852970207755311,3523401.6666666665,182800.0,0.01665820733416237,0.8645510392713334,0.014148288856405069,0.03136777334854982,0.19431619187520854,0.22637999107512088,43621.666666666664,0.6426856904855319,36.766666666666666,0.2000267698079442,0.42259296680904007,0.24810150844759726,0.12927875493541843
213,2004,42,,0.03697023969186075,0.11352653304028708,0.0905806553812656,12359568.0,115433.33333333333,0.10110705280353538,0.8482967817763978,0.0014418138269137728,0.01981922556426397,0.21731499040243943,0.3330878445804258,43316.333333333336,0.7135845207390492,38.53333333333333,0.19225310631216083,0.4089752772124669,0.24368391061039407,0.15508770586497822
231,2004,44,,0.0957700057772049,0.11835726604542579,0.10174865133900274,1051339.6666666667,183233.33333333334,0.048006970394078,0.8426522612764885,0.004681546537336468,0.024212696415155045,0.2386087685403041,0.3910250180630998,46583.0,0.6117573474800039,37.333333333333336,0.1918405642184171,0.42952709264535266,0.23491630577942169,0.14371603735680852
246,2004,45,,0.029280964259807626,0.14677919344495877,0.1322087111675069,4146963.6666666665,106066.66666666667,0.29096710317284685,0.6726181532830958,0.0033228369324606907,0.010003651682579719,0.25188333237797883,0.3856275006562276,39245.333333333336,0.7157722421351479,36.0,0.2056500631027458,0.43007818779749546,0.23989115683793724,0.12438059226182148
222,2004,46,,0.018028472330641015,0.13297148722968535,0.11217025012844722,768733.6666666666,91533.33333333333,0.0072960700788247375,0.8813214847131294,0.08290691597154565,0.006767142067785291,0.18744225629773525,0.30657763635344026,38464.0,0.6831567087572403,36.06666666666667,0.21349962970074746,0.4166439965077962,0.22655713322368173,0.14329924056777463
235,2004,47,,0.026874995956202113,0.14359059717345501,0.13068294419215298,5845839.666666667,104833.33333333333,0.16429638944927313,0.7986096589582052,0.0026205590501131326,0.011094758495985601,0.2518823516453124,0.42448464297943783,38554.333333333336,0.6985693356845871,36.36666666666667,0.20267798622451183,0.43032585805940005,0.24144881491209333,0.12554734080399477
218,2004,48,,0.33296361611742226,0.15835615501441871,0.12574713244649174,21840894.0,94633.33333333333,0.11520722694470413,0.7126270723344783,0.005480921751322075,0.029325534581858253,0.2721210340648263,0.3571974471730677,42684.333333333336,0.6410052941283636,32.53333333333333,0.23500512618619873,0.45434125334737213,0.2107789039787211,0.099874716487708
250,2004,49,,0.09870224708329639,0.09739541778985507,0.06153374708981894,2372718.0,166766.66666666666,0.00869382006770895,0.8937261331617318,0.012884953923538132,0.01773540609622848,0.16857618773887464,0.18220742041312907,49031.333333333336,0.7169530812060443,27.566666666666666,0.2656171817782527,0.46976288470014455,0.1783593040643384,0.08626062945726436
224,2004,50,,0.01055827276725968,0.09951089992906459,0.0852594339876964,612689.3333333334,141200.0,0.00594365916159574,0.9652555847017023,0.0035702575624863776,0.009342995987712897,0.16939923351348377,0.2743461961740257,44332.0,0.7096340876729267,38.666666666666664,0.18813896301677105,0.4178099580795178,0.2632581509175569,0.13079292798615424
236,2004,51,,0.053266504627835554,0.09754675712652129,0.09308764572875829,7292920.0,165966.66666666666,0.196130187403587,0.7178687858577569,0.0029839488260231767,0.04063320746369121,0.20978670974034927,0.3417209451185559,51223.333333333336,0.6844832186122676,36.03333333333334,0.20237995334747236,0.444139727454332,0.23966642700590546,0.11381389219229023
237,2004,53,,0.08209824443391948,0.11024657402148148,0.07742532562193011,6084665.666666667,204733.33333333334,0.032883843009011315,0.8135333008150124,0.015266913302568129,0.058344489223467834,0.17911789056662228,0.20996856439411316,49312.0,0.6483896712260693,35.8,0.20770805177572224,0.4381571938587978,0.24005598079965232,0.11407877356582756
247,2004,54,,0.008128789743757515,0.1780270393997528,0.11522950771125962,1809363.6666666667,79000.0,0.0320809574378202,0.9477914773615836,0.0018829235018925242,0.005586630393492581,0.25743316547149275,0.4152911198431708,32249.333333333332,0.748789494202693,39.4,0.17968199939014529,0.4049955304012572,0.26144178715354843,0.15388068305504907
238,2004,55,,0.04042350707730954,0.09486104353501817,0.07696151798683243,5442256.666666667,130166.66666666667,0.05764545480969757,0.8852650128670678,0.008729031663543807,0.01790713132117244,0.1882954800468435,0.29630519076037004,46383.666666666664,0.6890097533027694,36.6,0.20411669726890377,0.4284857482106177,0.23610637215612287,0.13129118236435558
239,2004,56,,0.06806677539169534,0.10826769988866868,0.08127140310406207,503837.6666666667,118866.66666666667,0.00809034337598421,0.9187624505180164,0.02251893072623375,0.006177816052796478,0.16458057022823128,0.2286799079932018,42591.333333333336,0.6996346762694751,36.36666666666667,0.2055349178706378,0.42430613147046037,0.2518017792389333,0.1183571714199685
251,2004,72,,0.987668778408357,0.47206262707516844,0.4357248319603506,3852443.0,85800.0,0.07720062192829703,0.7872455278364042,0.0030158977834545114,0.0024157255693664863,0.36076884310112645,0.6745402490997231,15817.0,0.7305357313040558,33.166666666666664,0.22793734202392932,0.4319736704881074,0.22132423465985593,0.11876475282810735
292,2005,01,,0.028023081264926926,0.1669992794222555,0.12938765024223914,4623389.0,106625.0,0.2615109650415069,0.7010834707150303,0.006680410405705327,0.010248310195103125,0.27010641732207935,0.35845837449320156,39662.0,0.709146346027158,37.025,0.2012476148576639,0.41153450040564643,0.25265077011599996,0.1345671146206897
311,2005,02,,0.05315288036864517,0.09536711746102396,0.05188245759130023,675861.75,203975.0,0.03790656005265517,0.6846726115084868,0.15146094929975729,0.04977241889732243,0.18053979076669346,0.2528348578464236,61840.5,0.6326935539087934,32.900000000000006,0.22781926266442876,0.44832803354686235,0.25541366228569384,0.068439041503015
310,2005,04,,0.28602140006841065,0.14661746177368834,0.08350270173281041,6043094.75,193275.0,0.03773009886067044,0.7597313598140433,0.0482714055008488,0.02532406127311842,0.2421353326560405,0.20695653238371076,47899.5,0.676569971019281,34.925,0.22020653056449424,0.4186629259090431,0.22976301373591615,0.13136752979054656
305,2005,05,,0.051139646233756414,0.17331008042104287,0.12632327092483164,2816401.0,92375.0,0.1559536687574462,0.7855716865346164,0.009051252738470282,0.011148764840586828,0.2622914281605991,0.34730288191745257,37133.25,0.6786115283342683,36.8,0.2056543552918373,0.405448157629684,0.24775288881957122,0.14114459825890754
307,2005,06,,0.3554119739676757,0.13586587625948807,0.08415160751906363,35935664.5,407100.0,0.06479062878726788,0.6016702012047078,0.01096719912801755,0.12430498996546166,0.27363598050271726,0.2617379052929645,57290.0,0.5718236527760993,34.425,0.21622370309730976,0.4416885782282056,0.23236499414656475,0.10972272452791985
306,2005,08,,0.1930479830348408,0.11322076172649945,0.08214644682087498,4754219.75,217850.0,0.0408295701650183,0.8287887347015719,0.012489840283427735,0.027367410562263682,0.19672023935326527,0.18705174736228955,54025.75,0.6731024781847381,35.35,0.20736138034703824,0.43906318089232826,0.2506981006050365,0.10287733815559695
304,2005,09,,0.11518533535285688,0.08622943478562688,0.06826553123562054,3492159.0,263750.0,0.09758447996646469,0.7972847262951186,0.003995065466666515,0.033544474664823326,0.2071851689319841,0.251604605038094,64279.25,0.6830993869955497,38.85,0.1947702543350048,0.4026905032036696,0.26465593687287353,0.13788330558845208
272,2005,10,,0.06573846107673889,0.10312860439635904,0.07410629969186854,852299.5,210675.0,0.20610489128530038,0.7215874579197776,0.005048515930281949,0.028827737875354087,0.22075861912692474,0.25395868883210143,55054.0,0.7285574599700353,37.599999999999994,0.197011572716111,0.41201426733896324,0.25373482953686044,0.13723933040806532
293,2005,11,,0.08471885003161977,0.18811792738702138,0.14990591739041856,587662.0,370375.0,0.5523624578459754,0.3542716632451894,0.0047090573639555,0.032262444746298115,0.2243295360346558,0.28573619137676703,52922.75,0.4324069618016278,34.8,0.15811163857496485,0.48982091948156176,0.23383565945276963,0.11823178249070379
284,2005,12,,0.20092045675494594,0.13171240136537454,0.09803719405689096,17807132.0,183425.0,0.15479277154277155,0.7655806071094058,0.004450965535018924,0.023046995163270148,0.23748054718698625,0.23908829772463364,45345.0,0.6922061037549029,39.7,0.18287867123547105,0.39363161956253634,0.2519663796303039,0.17152332957168875
285,2005,13,,0.07402170306469927,0.14675116310310554,0.1256372992214535,9217360.0,148200.0,0.2971539297843571,0.6233491121449247,0.004043541874328345,0.02865848271268013,0.2609557898855967,0.3352512894858259,47678.0,0.6704791044054236,34.425,0.21939513461360438,0.4431293990425771,0.2369929181279891,0.10048254821582946
